domain,source_term,zh_cn,count,status,en_reference,zh_reference,note
star_wars,Coruscant,科洛桑,40,review,https://starwars.fandom.com/wiki/Coruscant,,银河核心星球；中文译名按项目暂定
star_wars,Coruscant system,科洛桑星系,3,review,https://starwars.fandom.com/wiki/Coruscant_system,,银河核心星系；中文译名按项目暂定
star_wars,Council Chamber,委员会厅,1,review,tlk=StrRef 33394,,Dantooine Jedi Enclave 地图目的地标签；中文译名按项目暂定
star_wars,Council of Elders,长老议会,3,review,https://starwars.fandom.com/wiki/Council_of_Elders,,Lehon 拉卡塔组织
star_wars,Crattis,克拉蒂斯,6,review,https://starwars.fandom.com/wiki/Crattis_Yurkal,,Crattis Yurkal 的简称；中文译名按项目暂定
star_wars,Crattis Yurkal,克拉蒂斯·尤尔卡尔,5,review,https://starwars.fandom.com/wiki/Crattis_Yurkal,,Dantooine 商人；中文译名按项目暂定
star_wars,credits,信用点,601,review,https://starwars.fandom.com/wiki/Galactic_Credit_Standard,,货币
star_wars,creds,信用点,4,review,tlk=StrRef 13500,,credits 口语缩写；按货币译名统一
star_wars,Crispin system,克里斯平星系,2,review,tlk=StrRef 2357,,坎德鲁斯小行星带故事地点；未查到稳定网页条目
star_wars,CryoBan,冷冻,6,review,tlk=StrRef 6056,,KOTOR 冷冻手雷/低温材料语境；中文译名按项目暂定
star_wars,Crystal Amulet,水晶护符,1,review,tlk=StrRef 12349,,Kashyyyk 物品标签；中文译名按项目暂定
star_wars,Crystal Cave,水晶洞,1,review,tlk=StrRef 9145,,Dantooine 地点；中文译名按项目暂定
star_wars,Crystal Formation,水晶簇,3,review,tlk=StrRef 9148,,KOTOR 可采集水晶物件；中文译名按项目暂定
star_wars,Czerka,泽卡,420,review,https://starwars.fandom.com/wiki/Czerka_Arms,,公司名简称
star_wars,Czerka Corp,泽卡公司,28,review,https://starwars.fandom.com/wiki/Czerka_Arms,,Czerka Corporation 的简称
star_wars,Czerka Corp. Resource ID,泽卡公司资源 ID,1,review,tlk=StrRef 11221,,Czerka Resource ID 的物品名变体；中文译名按项目暂定
star_wars,Czerka Corporation,泽卡公司,148,review,https://starwars.fandom.com/wiki/Czerka_Arms,,企业名；Czerka Arms 页面作辅助来源
star_wars,Czerka Landing Port,泽卡登陆港,1,review,tlk=StrRef 10399,,Kashyyyk 地点标签；中文译名按项目暂定
star_wars,Czerka poachers,泽卡偷猎者,8,review,tlk=StrRef 11831,,Kashyyyk Shadowlands 泽卡偷猎者群体；中文译名按项目暂定
star_wars,Czerka Resource ID,泽卡资源 ID,2,review,tlk=StrRef 11124,,Kashyyyk 泽卡紧急资源站访问凭证；中文译名按项目暂定
star_wars,D-A02,D-A02,1,review,tlk=StrRef 10649,,Matton Dasol 飞船上的修理机器人型号；保留型号
star_wars,Dak,达克,11,review,https://starwars.fandom.com/wiki/Dak_Vesser,,茱哈妮的旧识；全名 Dak Vesser, 中文译名按项目暂定
star_wars,Dak Vesser,达克·维瑟,4,review,https://starwars.fandom.com/wiki/Dak_Vesser,,茱哈妮的旧识；中文译名按项目暂定
star_wars,Damind,达明德,1,review,tlk=StrRef 6149,,光剑水晶名；中文译名按项目暂定
star_wars,Daminia,达米尼亚,2,review,tlk=StrRef 6150,,光剑水晶 Damind 说明中的星球；中文译名按项目暂定
star_wars,Dantooine,丹图因星,176,confirmed,https://starwars.fandom.com/wiki/Dantooine,https://starwars.fandom.com/zh/wiki/%E4%B8%B9%E5%9B%BE%E5%9B%A0%E6%98%9F,星球名；正文可按语境简称“丹图因”
star_wars,Dantooine - Sandral Estate,丹图因星 - 桑德拉尔庄园,1,review,tlk=StrRef 33454,,Dantooine 区域/模块标题；中文译名按项目暂定
star_wars,Dark Jedi,黑暗绝地,55,review,https://starwars.fandom.com/wiki/Dark_Jedi,,堕入黑暗面的绝地或类绝地使用者
star_wars,Dark Jedi Master,黑暗绝地大师,4,review,tlk=StrRef 20446,,KOTOR 敌人头衔标签；中文译名按项目暂定
star_wars,Dark Lord,黑暗尊主,94,review,https://starwars.fandom.com/wiki/Dark_Lord,,多指 Dark Lord of the Sith；完整短语译“西斯黑暗尊主”
star_wars,Dark Lord of the Sith,西斯黑暗尊主,19,review,https://starwars.fandom.com/wiki/Dark_Lord_of_the_Sith/Legends,,西斯头衔；中文译名按项目暂定
star_wars,Dark Lord Revan,黑暗尊主瑞文,2,review,tlk=StrRef 31343,,Revan 黑暗尊主称号写法；中文译名按项目暂定
star_wars,Dark Side,黑暗面,23,confirmed,https://starwars.fandom.com/wiki/Dark_side_of_the_Force,https://starwars.fandom.com/zh/wiki/%E5%8E%9F%E5%8A%9B%E9%BB%91%E6%9A%97%E9%9D%A2,界面/标签大小写形式；完整说法可译“原力黑暗面”
star_wars,dark side,黑暗面,424,confirmed,https://starwars.fandom.com/wiki/Dark_side_of_the_Force,https://starwars.fandom.com/zh/wiki/%E5%8E%9F%E5%8A%9B%E9%BB%91%E6%9A%97%E9%9D%A2,完整说法可译“原力黑暗面”
star_wars,Darth Bandon,达斯·班登,4,review,https://starwars.fandom.com/wiki/Darth_Bandon,,角色名
star_wars,Darth Malak,达斯·马拉克,53,review,https://starwars.fandom.com/wiki/Darth_Malak,,西斯名号
star_wars,Darth Revan,达斯·瑞文,63,review,https://starwars.fandom.com/wiki/Revan%2FLegends,,西斯名号
star_wars,Dasol,达索尔,3,review,https://starwars.fandom.com/wiki/Matton_Dasol,,Matton Dasol 的姓氏；中文译名按项目暂定
star_wars,Data Recorder,数据记录器,2,review,tlk=StrRef 15839,,Marka Ragnos tomb 数据记录器标签；中文译名按项目暂定
star_wars,data-pad,数据板,2,review,https://starwars.fandom.com/wiki/Datapad,,datapad 连字符写法；同 datapad
star_wars,datapad,数据板,144,review,https://starwars.fandom.com/wiki/Datapad,,信息道具
star_wars,Davik,戴维克,337,review,https://starwars.fandom.com/wiki/Davik_Kang,,角色名；全名 Davik Kang
star_wars,Davik Kang,戴维克·康,16,review,https://starwars.fandom.com/wiki/Davik_Kang,,Taris 犯罪头目
star_wars,Davik's Gem,戴维克的宝石,1,review,tlk=StrRef 24419,,Taris 下层城道具标签；中文译名按项目暂定
star_wars,Davin,戴文,7,review,https://starwars.fandom.com/wiki/Davin_Kotras,,Manaan 支线角色；Davin Kotras 的简称
star_wars,Davin Kotras,戴文·科特拉斯,2,review,https://starwars.fandom.com/wiki/Davin_Kotras,,Manaan 支线角色
star_wars,Dead Settler,死去的定居者,1,review,tlk=StrRef 32625,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Deadeye Duncan,死眼邓肯,16,review,https://starwars.fandom.com/wiki/Deadeye_Duncan,,Taris 决斗竞技场角色；中文译名按项目暂定
star_wars,Dehno,德诺,4,review,https://starwars.fandom.com/wiki/Dehno,,Czerka Corporation 巡逻队长；中文译名按项目暂定
star_wars,Deluvian fatworm,德卢维亚肥虫,1,review,https://starwars.fandom.com/wiki/Deluvian_fatworm,,侮辱性比喻中的生物；中文译名按项目暂定
star_wars,Deralia,德拉利亚,1,review,tlk=StrRef 2149,,玩家背景虚构/出生地选项；未查到稳定网页条目
star_wars,Dern,德恩,14,review,tlk=StrRef 12363,,Commander Dern 的简称或内部标签；中文译名按项目暂定
star_wars,Desert Ambush,沙漠伏击,1,review,tlk=StrRef 32628,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Desert Wraid,沙漠莱德兽,14,review,tlk=StrRef 27801,,Tatooine 猎物/生物名；中文译名按项目暂定
star_wars,desert wraid plate,沙漠莱德兽甲片,2,review,tlk=StrRef 26977,,Tatooine 猎物战利品；wraid 按 Wraid 统一译名
star_wars,Desert Wraid Skull Plate,沙漠莱德兽颅甲,2,review,tlk=StrRef 29878,,Tatooine 猎物战利品标签；中文译名按项目暂定
star_wars,Dewback,露背兽,4,review,https://starwars.fandom.com/wiki/Dewback/Legends,,Tatooine 生物；中文译名按项目暂定
star_wars,Dia,迪娅,31,review,https://starwars.fandom.com/wiki/Dia,,Taris 支线角色
star_wars,Dia's Bounty,迪娅的赏金,1,review,tlk=StrRef 32633,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Dimean,戴米安,3,review,https://starwars.fandom.com/wiki/Dimean,,族群/形容词；作族群可译“戴米安人”
star_wars,disrupter field,干扰场,12,review,https://starwars.fandom.com/wiki/Disruptor_field,,KOTOR 原文拼写变体；同 disruptor field
star_wars,disruptor,裂解枪,79,review,https://starwars.fandom.com/wiki/Disruptor,,星战武器类别；disruptor field 按上下文译“干扰场”
star_wars,disruptor field,干扰场,49,review,https://starwars.fandom.com/wiki/Disruptor_field,,Lehon 古代神庙发出的飞船干扰场；不要按 disruptor 武器译作裂解
star_wars,Disruptor Pistol,裂解手枪,2,review,tlk=StrRef 6068,,KOTOR 武器名；中文译名按项目暂定
star_wars,Disruptor Rifle,裂解步枪,2,review,tlk=StrRef 6072,,KOTOR 武器名；中文译名按项目暂定
star_wars,disruptors,裂解枪,12,review,https://starwars.fandom.com/wiki/Disruptor,,复数不额外标复数；中文译名按项目暂定
star_wars,Doba,多巴,1,review,tlk=StrRef 25075,,Taris 飞梭赛相关 NPC 标签；中文译名按项目暂定
star_wars,Docking Bay,停泊舱,19,review,tlk=StrRef 20177,,地图/区域标签；中文译名按项目暂定
star_wars,Dodonna,多唐纳,19,review,https://starwars.fandom.com/wiki/Forn_Dodonna,,共和国海军上将；中文译名按项目暂定
star_wars,Dorak,多拉克,3,review,https://starwars.fandom.com/wiki/Dorak,,Dantooine 绝地大师
star_wars,Dorak Quinn,多拉克·奎因,2,review,tlk=StrRef 27815,,Tatooine 猎人会所猎人；不要与 Jedi Master Dorak 混用
star_wars,Double-Bladed Lightsaber,双刃光剑,2,review,https://starwars.fandom.com/wiki/Double-bladed_lightsaber/Legends,,光剑类型；中文译名按项目校订
star_wars,Double-Bladed Sword,双刃剑,6,review,tlk=StrRef 6060,,KOTOR 武器类别；中文译名按项目暂定
star_wars,dragon pearl,龙珠,10,review,tlk=StrRef 27861,,克雷特龙砂囊中的战利品；Krayt Dragon Pearl 语境
star_wars,dragon pearls,龙珠,4,review,tlk=StrRef 27861,,dragon pearl 复数；中文译名不额外标复数
star_wars,Drayberian hawk,德雷贝里亚鹰,1,review,tlk=StrRef 13215,,KOTOR 比喻性生物名；中文译名按项目暂定
star_wars,Dresdae Cantina,德雷什戴酒馆,1,review,tlk=StrRef 12892,,KOTOR 原文拼写变体；按 Dreshdae Cantina 统一译名
star_wars,Dreshdae,德雷什戴,61,review,https://starwars.fandom.com/wiki/Dreshdae,,Korriban 聚落
star_wars,Dreshdae Cantina,德雷什戴酒馆,1,review,tlk=StrRef 12892,,Korriban Dreshdae 酒馆；中文译名按项目暂定
star_wars,droid,机器人,1439,review,https://starwars.fandom.com/wiki/Droid,,星战 droid 通用译名
star_wars,Droid For Sale,待售机器人,1,review,tlk=StrRef 32639,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Droid Head,机器人头部,1,review,tlk=StrRef 12346,,Matton/Eli 支线证物；中文译名按项目暂定
star_wars,Droid Shop,机器人商店,12,review,tlk=StrRef 9675,,地图目的地标签；中文译名按项目暂定
star_wars,Duan,杜安,3,review,tlk=StrRef 17197,,Manaan 西斯女兵；未查到稳定独立网页条目
star_wars,Duncan,邓肯,33,review,https://starwars.fandom.com/wiki/Deadeye_Duncan,,Deadeye Duncan 的简称；中文译名按项目暂定
star_wars,Dune Sea,沙丘海,74,review,https://starwars.fandom.com/wiki/Dune_Sea,,Tatooine 区域
star_wars,durasteel,硬钢,9,review,https://starwars.fandom.com/wiki/Durasteel/Legends,,星战材料；中文译名按项目暂定
star_wars,durga-spits,杜尔加唾沫,1,review,tlk=StrRef 11986,,KOTOR 侮辱语；中文译名按项目暂定
star_wars,Durkish Corporation,德尔基什公司,2,review,tlk=StrRef 5951,,KOTOR 头部装备说明中的公司；中文译名按项目暂定
star_wars,Duros,杜罗人,24,review,https://starwars.fandom.com/wiki/Duros/Legends,,物种；中文译名按项目暂定
star_wars,Dustil,达斯蒂尔,41,review,https://starwars.fandom.com/wiki/Dustil_Onasi,,Carth Onasi 的儿子
star_wars,Dustil Onasi,达斯蒂尔·奥纳西,2,review,https://starwars.fandom.com/wiki/Dustil_Onasi,,Carth Onasi 的儿子；全名
star_wars,Duula,杜拉,4,review,https://starwars.fandom.com/wiki/Duula,,Manaan 森里案法官；中文译名按项目暂定
star_wars,East Ahto,阿赫托东区,4,review,tlk=StrRef 18671,,Manaan 区域称呼；同 Ahto East
star_wars,Eastern Dune Sea,东部沙丘海,21,review,https://starwars.fandom.com/wiki/Eastern_Dune_Sea,,Tatooine 区域
star_wars,Ebon Hawk,乌木鹰号,189,confirmed,https://starwars.fandom.com/wiki/Ebon_Hawk,https://starwars.fandom.com/zh/wiki/%E4%B9%8C%E6%9C%A8%E9%B9%B0%E5%8F%B7,飞船名
star_wars,Echani,埃查尼人,81,review,https://starwars.fandom.com/wiki/Echani,,物种/文化；按上下文作形容词可译“埃查尼”
star_wars,Echani Double-Brand,埃查尼双烙刃,1,review,https://starwars.fandom.com/wiki/Echani_double-brand,,KOTOR 武器名；中文译名按项目暂定
star_wars,Echani Foil,埃查尼花剑,1,review,https://starwars.fandom.com/wiki/Echani_foil,,KOTOR 武器名；中文译名按项目暂定
star_wars,Echani High Protector,埃查尼最高护卫者,6,review,https://starwars.fandom.com/wiki/Echani_High_Protector,,Echani 头衔；中文译名按项目暂定
star_wars,Echani Ritual Brand,埃查尼仪式烙刃,1,review,tlk=StrRef 6062,,KOTOR 武器名；中文译名按项目暂定
star_wars,Echani Vibroblade,埃查尼震动刀,1,review,https://starwars.fandom.com/wiki/Echani_vibroblade,,KOTOR 武器名；中文译名按项目暂定
star_wars,Edean,伊迪恩,17,review,https://starwars.fandom.com/wiki/Kashyyyk/Legends,,Czerka Corporation 对 Kashyyyk 的贸易命名；中文译名按项目暂定
star_wars,Elassa,埃拉莎,71,review,https://starwars.fandom.com/wiki/Elassa_Huros,,Manaan 审判支线角色
star_wars,Elassa Huros,埃拉莎·胡罗斯,1,review,https://starwars.fandom.com/wiki/Elassa_Huros,,Manaan 审判支线被害者全名；中文译名按项目暂定
star_wars,Elders,长老,61,review,https://starwars.fandom.com/wiki/Elders_%28Rakatan%29,,Lehon 上的拉卡塔长老群体；普通 elders/长辈语境按上下文
star_wars,Eli,伊莱,72,review,https://starwars.fandom.com/wiki/Eli_Gand,,Eli Gand 简称；中文译名按项目暂定
star_wars,Eli Gand,伊莱·甘德,4,review,https://starwars.fandom.com/wiki/Eli_Gand,,Kashyyyk 商人；中文译名按项目暂定
star_wars,Elise,伊莉丝,17,review,https://starwars.fandom.com/wiki/Elise_Montagne,,Elise Montagne 的简称；中文译名按项目暂定
star_wars,Elise Montagne,伊莉丝·蒙塔涅,3,review,https://starwars.fandom.com/wiki/Elise_Montagne,,Dantooine 农场主；中文译名按项目暂定
star_wars,Elora,埃洛拉,32,review,https://starwars.fandom.com/wiki/Elora,,Manaan 审判支线角色；Sunry 的妻子
star_wars,"Elora, Sunry's Wife",森里的妻子埃洛拉,1,review,tlk=StrRef 32643,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Empire,帝国,98,review,https://starwars.fandom.com/wiki/Galactic_Empire,,按上下文区分银河帝国/西斯帝国
star_wars,Empress Teta,泰塔女皇,4,review,https://starwars.fandom.com/wiki/Empress_Teta,,人物/星系语境；中文译名按项目暂定
star_wars,Enclave Exit,飞地出口,1,review,tlk=StrRef 33395,,Dantooine Jedi Enclave 地图目的地标签；中文译名按项目暂定
star_wars,Endar Spire,恩达尖塔号,47,review,https://starwars.fandom.com/wiki/Endar_Spire,,舰名
star_wars,Endar's Spire,恩达尖塔号,2,review,https://starwars.fandom.com/wiki/Endar_Spire,,TLK 遭遇标签中的所有格写法；按 Endar Spire 统一译名
star_wars,Enter the Sith Academy,进入西斯学院,1,review,tlk=StrRef 32647,,KOTOR 任务标题；中文译名按项目暂定
star_wars,environment suit,环境防护服,1,review,tlk=StrRef 20733,,Hrakert Station 装备称呼；中文译名按项目暂定
star_wars,Environmental suit,环境防护服,5,review,tlk=StrRef 20680,,Hrakert Station 装备标签；中文译名按项目暂定
star_wars,Envirosuit,环境防护服,5,review,tlk=StrRef 20659,,Hrakert Station 装备标签；中文译名按项目暂定
star_wars,Equipment Emporium,装备商行,4,review,tlk=StrRef 22257,,Taris 上层商店名；中文译名按项目暂定
star_wars,Erai,埃赖,2,review,tlk=StrRef 6152,,光剑水晶 Eralam 说明中的天体；中文译名按项目暂定
star_wars,Eralam,埃拉拉姆,1,review,tlk=StrRef 6151,,光剑水晶名；中文译名按项目暂定
star_wars,Ergeron,埃格隆,1,review,https://starwars.fandom.com/wiki/Ergeron,,Manaan 曼达洛人雇佣兵；中文译名按项目暂定
star_wars,Eriadu,埃里亚杜,10,review,https://starwars.fandom.com/wiki/Eriadu/Legends,,星球名；中文译名按项目暂定
star_wars,Esala,埃萨拉,1,review,tlk=StrRef 25452,,Taris 地下城流放者村治疗者；中文译名按项目暂定
star_wars,Escaping Taris,逃离塔里斯星,1,review,tlk=StrRef 32655,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Exar Kun,埃克萨·库恩,32,review,https://starwars.fandom.com/wiki/Exar_Kun,,古代西斯尊主
star_wars,Exchange,交易所,104,review,https://starwars.fandom.com/wiki/Exchange,,黑帮组织名；大写专名不要译作普通“交换”
star_wars,Fair Trade,公平交易,1,review,tlk=StrRef 32661,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Faulty War Droid,故障战斗机器人,1,review,tlk=StrRef 33561,,KOTOR 机器人标签；中文译名按项目暂定
star_wars,Fazza,法扎,30,review,tlk=StrRef 26980,,Tatooine Anchorhead 猎人会所相关人物；中文译名按项目暂定
star_wars,Finding Dustil,寻找达斯蒂尔,1,review,tlk=StrRef 32670,,KOTOR 任务标题；中文译名按项目暂定
star_wars,Firaxa,费拉克萨,54,review,https://starwars.fandom.com/wiki/Firaxan_shark/Legends,,Firaxan shark 简称；中文译名按项目暂定
